doi,reason
10.1007/s10964-012-9764-9,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10519-012-9529-y,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1017/S0954579411000824,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0038040711427312,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2011.05.013,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2011.03.009,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/jcop.20519,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1046/j.1360-0443.2002.00082.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.adolescence.2011.07.011,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1037/a0026313,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1353/jhr.2012.0017,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/10911359.2012.664977,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2011.05.007,PMC parse failed: PMC/EPMC: no JATS <article> found | Springer err: Springer HTTP 429
10.1016/j.psyneuen.2011.07.019,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10519-011-9514-x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0886260511431435,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0038040711417014,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.socscimed.2012.02.009,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.2307/3097749,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.mhpa.2012.03.003,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/15374416.2012.654465,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/1057567712443966,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.2105/AJPH.2011.300394,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0022146511419206,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1017/S0954579411000769,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/1043463111412719,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.drugalcdep.2012.02.007,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.chiabu.2011.08.007,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1353/sof.2002.0007,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2012.03.019,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.3109/10826084.2012.666313,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1037/a0024160,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1017/S0033291711000961,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ehb.2011.09.004,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0951629812437751,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1467-9507.2011.00626.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.chiabu.2011.07.007,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ssresearch.2012.03.001,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/00036846.2010.505557,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1023/A:1014455812027,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/OLQ.0b013e3182478fa5,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2011.05.002,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1745-9125.2011.00268.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10560-011-0252-y,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11126-012-9205-7,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1532-7795.2011.00761.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10964-011-9736-5,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1532-7795.2011.00755.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1532-7795.2012.00789.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/S1054-139X(01)00406-2,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.childyouth.2012.01.044,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jcrimjus.2011.12.003,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/1541204011423260,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1741-3737.2011.00884.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.2105/AJPH.2011.300373,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/NNR.0b013e318253a1c4,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2012.02.016,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10903-012-9631-5,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2012.01.006,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10964-011-9685-z,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.2307/3088948,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jad.2011.12.027,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.addbeh.2012.02.005,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/00036846.2011.568408,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0886260511425787,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0022146511433507,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.alcr.2012.01.001,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/01639625.2011.636653,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1752-7325.2012.00340.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1532-7795.2012.00787.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.alcr.2012.01.003,PMC parse failed: PMC/EPMC: no JATS <article> found | Springer err: Springer HTTP 429
10.1353/sof.2002.0008,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1465-7295.2011.00372.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/1057567712442943,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/1541204011431589,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10508-012-9902-1,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/1090198112447800,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2011.09.006,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1741-3729.2012.00747.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10940-011-9150-x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s13644-012-0053-6,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1002/nur.21471,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.2105/AJPH.89.10.1522,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1023/A:1015227414929,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/1541204011429948,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jpsychires.2012.04.008,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/01639625.2012.679888,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.ehb.2012.03.003,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1475-682X.2012.00414.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11121-011-0268-8,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10964-012-9754-y,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.2105/AJPH.2012.300705,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1377/hlthaff.2011.0862,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.adolescence.2011.08.011,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1467-8624.2011.01677.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1037/a0027927,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s11199-012-0138-2,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0038040711431587,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1540-6237.2012.00839.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/02791072.2012.662112,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.ssresearch.2012.03.014,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/01639625.2011.584055,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1540-5893.2012.00472.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1468-2958.2011.01424.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1017/S0003055411000554,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0022002712457746 ,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10115-010-0373-1,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1465-7295.2011.00374.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/1541204011429315,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1038/oby.2012.9,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0956797612442550,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1542/peds.110.3.497,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10900-011-9511-2,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11150-010-9116-z,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2012.06.005,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10964-012-9885-1,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1037/a0029803,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/1043986212450230,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.amepre.2012.04.023,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1745-9125.2012.00288.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0886260512441254,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s00148-011-0365-9,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ssresearch.2011.11.001,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10964-011-9653-7,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1745-9125.2012.00273.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1746-1561.2012.00710.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.alcr.2012.09.002,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/jleo/ewp038,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2012.05.017,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.addbeh.2012.06.012,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11126-011-9190-2,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2012.04.028,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1097/00007435-200201000-00003,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ehb.2012.04.005,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10964-011-9656-4,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11121-011-0253-2,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.socscimed.2012.05.030,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.jcrimjus.2011.09.003,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2012.10.274,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s11524-012-9742-2,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1469-7610.2012.02563.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.2105/AJPH.2011.300262,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10964-012-9777-4,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1300/J051v11n03_01,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1536-7150.2012.00823.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.4471/rise.2012.08,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1741-3737.2012.00973.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10964-011-9729-4,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ehb.2012.06.003,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1532-7795.2012.00815.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1093/aje/kwr409,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10865-012-9444-y,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.drugalcdep.2012.06.005,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1037/0022-0663.94.4.795,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2012.03.013,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1532-7795.2012.00810.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2012.02.015,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
